course_id,date,discipline,hippodrome,partants,numcourse,distance,prono1,prono2,prono3,prono4,prono5,prono6,prono7,prono8,a1,a2,a3,a4,a5,rapport,r_b1,r_b2,top3,top4,top3_1,top3_2,top4_1,top4_2,a1_imp,a2_imp,a1_inf9,a2_inf9,cplg_top3,cplg_top4,top3_1_top4,top3_2_top4,top3_3_top4,siprono1<9-A1<9,siprono2<9-A1<9,siprono3<9-A1<9,siprono1<9-A2<9,siprono2<9-A2<9,siprono3<9-A2<9,Siprono1>8-A1>8,siprono2>8-A1>8,siprono3>8-A1>8,siprono1>8-A2>8,siprono2>8-A2>8,siprono3>8-A2>8
03/06/23_Auteuil_C4,03/06/23,galop,Auteuil,12,C4,3700,4,1,11,7,3,6,2,5,1,12,7,8,6,5.9,1,0,"[4,1,11]","[7,3,6,2]",1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
04/06/23_Chantilly_C4,04/06/23,galop,Chantilly,14,C4,2400,4,10,13,12,11,3,6,7,5,13,12,10,2,15.0,0,1,"[4,10,13]","[12,11,3,6]",0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
05/06/23_Vichy_C4,05/06/23,trot,Vichy,14,C4,2800,8,2,4,14,5,7,6,1,9,4,8,14,11,27.0,0,1,"[8,2,4]","[14,5,7,6]",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
06/06/23_SaintCloud_C8,06/06/23,galop,SaintCloud,16,C8,1500,13,4,1,2,8,6,3,15,9,13,12,11,15,37.0,0,1,"[13,4,1]","[2,8,6,3]",0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07/06/23_Laval_C7,07/06/23,trot,Laval,16,C7,2850,1,6,2,14,4,11,7,12,1,4,6,7,14,3.2,1,1,"[1,6,2]","[14,4,11,7]",1,0,0,1,1,0,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0
08/06/23_Longchamps_C2,08/06/23,galop,Longchamps,16,C2,2250,8,6,1,5,2,7,11,9,2,6,14,8,4,16.0,1,1,"[8,6,1]","[5,2,7,11]",0,1,1,0,0,0,1,1,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0
09/06/23_Vincennes_C3,09/06/23,trot,Vincennes,14,C3,2700,6,7,2,11,9,3,5,10,2,13,9,11,14,8.3,1,0,"[6,7,2]","[11,9,3,5]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
10/06/23_Vincennes_C3,10/06/23,trot,Vincennes,15,C3,2850,9,1,11,4,12,3,6,15,4,1,9,5,14,3.3,1,1,"[9,1,11]","[4,12,3,6]",0,1,1,0,0,1,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
11/06/23_Longchamps_C4,11/06/23,galop,Longchamps,13,C4,2000,2,6,3,8,1,5,7,12,12,6,7,8,5,14.2,1,1,"[2,6,3]","[8,1,5,7]",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
12/06/23_Caen_C4,12/06/23,trot,Caen,16,C4,2450,1,6,2,16,4,8,11,7,7,6,16,3,8,18.0,1,1,"[1,6,2]","[16,4,8,11]",0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
13/06/23_Compiegne_C8,13/06/23,galop,Compiegne,16,C8,1400,1,15,5,2,16,9,6,4,9,5,16,1,2,7.8,1,1,"[1,15,5]","[2,16,9,6]",0,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0
14/06/23_SaintCloud_C8,14/06/23,galop,SaintCloud,16,C8,1600,3,7,11,2,16,10,4,5,4,7,3,10,8,21.0,1,1,"[3,7,11]","[2,16,10,4]",0,1,1,0,0,1,1,1,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
15/06/23_Longchamps_C2,15/06/23,galop,Longchamps,16,C2,2400,3,7,11,2,16,10,4,5,3,6,16,10,9,5.4,1,0,"[3,7,11]","[2,16,10,4]",1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
16/06/23_Vincennes_C4,16/06/23,trot,Vincennes,16,C4,2700,4,13,16,7,2,15,5,8,13,7,10,5,2,3.8,1,1,"[4,13,16]","[7,2,15,5]",1,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0
17/06/23_Enghien_C4,17/06/23,trot,Enghien,44,C4,2150,4,10,6,3,12,8,11,2,10,4,3,11,12,4.2,1,1,"[4,10,6]","[3,12,8,11]",1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
18/06/23_Chantilly_C5,18/06/23,galop,Chantilly,15,C5,2100,2,14,3,7,5,8,1,9,14,9,6,15,8,4.2,1,1,"[2,14,3]","[7,5,8,1]",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19/06/23_SaintCloud_C8,19/06/23,galop,SaintCloud,16,C8,2000,9,11,10,3,1,7,4,8,8,9,5,10,1,11.0,1,1,"[9,11,10]","[3,1,7,4]",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20/06/23_nantes_C2,20/06/23,galop,nantes,14,C2,2200,7,5,8,1,2,9,3,4,10,1,7,9,8,19.9,0,1,"[7,5,8]","[1,2,9,3]",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
21/06/23_Libourne_C4,21/06/23,trot,Libourne,16,C4,2800,9,12,11,15,8,7,4,16,11,13,7,1,6,2.6,1,0,"[9,12,11]","[15,8,7,4]",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
22/06/23_LaTeste_C4,22/06/23,galop,LaTeste,16,C4,1800,6,12,4,7,2,14,8,1,16,11,9,3,7,24.0,0,0,"[6,12,4]","[7,2,14,8]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23/06/23_Vincennes_C3,23/06/23,trot,Vincennes,14,C3,2100,7,10,4,6,14,1,12,2,7,5,9,12,1,2.6,1,0,"[7,10,4]","[6,14,1,12]",1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
24/06/23_Compiegne_C4,24/06/23,galop,Compiegne,16,C4,2800,5,3,8,6,12,9,2,4,14,5,1,10,6,18.0,0,1,"[5,3,8]","[6,12,9,2]",0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
25/06/23_Vincennes_C4,25/06/23,trot,Vincennes,14,C4,2850,8,4,11,7,3,5,13,14,11,4,14,7,5,6.8,1,1,"[8,4,11]","[7,3,5,13]",1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
26/06/23_Lyon_C8,26/06/23,galop,Lyon,16,C8,2000,8,2,15,7,10,1,16,4,8,2,15,11,16,3.3,1,1,"[8,2,15]","[7,10,1,16]",1,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
27/06/23_Auteuil_C8,27/06/23,galop,Auteuil,16,C8,3600,13,1,5,8,12,15,3,9,12,13,8,15,5,16.4,1,1,"[13,1,5]","[8,12,15,3]",0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28/06/23_Vichy_C4,28/06/23,trot,Vichy,13,C4,2950,5,9,4,11,3,1,13,10,5,7,2,4,8,3.5,1,0,"[5,9,4]","[11,3,1,13]",1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
29/06/23_Longchamps_C3,29/06/23,galop,Longchamps,16,C3,1400,10,4,11,12,14,3,8,16,15,3,11,10,4,19.9,0,1,"[10,4,11]","[12,14,3,8]",0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
30/06/23_Vincennes_C3,30/06/23,trot,Vincennes,16,C3,2100,7,1,13,6,3,2,12,4,7,1,6,8,3,4.4,1,1,"[7,1,13]","[6,3,2,12]",1,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
01/07/23_Enghien_C4,01/07/23,trot,Enghien,16,C4,2150,3,8,13,1,10,7,6,9,10,13,1,15,4,14.2,1,1,"[3,8,13]","[1,10,7,6]",0,1,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
02/07/23_Deauville_C4,02/07/23,galop,Deauville,16,C4,2000,13,10,9,8,1,4,7,12,10,16,13,9,3,7.1,1,0,"[13,10,9]","[8,1,4,7]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
03/07/23_Clairefontaine_C4,03/07/23,galop,Clairefontaine,14,C4,3900,6,16,4,3,5,8,1,9,9,12,10,14,5,3.2,1,0,"[6,16,4]","[3,5,8,1]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
04/07/23_Vichy_C8,04/07/23,trot,Vichy,16,C8,2800,7,6,8,3,13,2,15,5,7,6,2,4,9,3.6,1,1,"[7,6,8]","[3,13,2,15]",1,1,0,0,1,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
05/07/23_Enghien_C4,05/07/23,trot,Enghien,15,C4,2150,3,15,6,2,14,5,4,13,3,12,2,10,13,5.1,1,0,"[3,15,6]","[2,14,5,4]",1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
06/07/23_Longchamps_C2,06/07/23,galop,Longchamps,16,C2,1600,15,4,16,11,5,13,6,2,5,15,1,14,4,17.4,1,1,"[15,4,16]","[11,5,13,6]",0,1,1,0,1,1,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
07/07/23_Cabourg_C3,07/07/23,trot,Cabourg,13,C3,2750,11,10,8,7,2,4,13,12,13,10,4,6,8,8.2,1,1,"[11,10,8]","[7,2,4,13]",0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0
08/07/23_Enghien_C4,08/07/23,trot,Enghien,13,C4,2875,7,10,9,8,2,4,11,13,2,7,5,8,6,8.4,1,1,"[7,10,9]","[8,2,4,11]",0,1,1,0,0,1,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
09/07/23_Deauville_C4,09/07/23,galop,Deauville,16,C4,1200,3,2,6,4,5,10,1,7,15,11,6,5,9,12.1,0,0,"[3,2,6]","[4,5,10,1]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/23_Chantilly_C9,10/07/23,galop,Chantilly,16,C9,2400,2,7,9,11,13,1,8,16,15,10,14,7,16,16.6,0,0,"[2,7,9]","[11,13,1,8]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11/07/23_Chateaubriant_C8,11/07/23,trot,Chateaubriant,15,C8,3000,5,1,14,7,4,8,7,3,5,13,1,12,3,2.9,1,0,"[5,1,14]","[7,4,8,7]",1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
12/07/23_Enghien_C4,12/07/23,trot,Enghien,16,C4,2150,13,8,9,2,4,7,12,1,8,6,14,10,5,8.1,1,0,"[13,8,9]","[2,4,7,12]",1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13/07/23_Compiegne_C8,13/07/23,galop,Compiegne,17,C8,1600,7,5,2,16,14,1,3,12,1,5,7,15,16,8.4,1,1,"[7,5,2]","[16,14,1,3]",0,1,1,0,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0
14/07/23_Longchamps_C3,14/07/23,galop,Longchamps,16,C3,1800,8,11,6,5,3,4,10,2,8,7,6,16,15,5.2,1,0,"[8,11,6]","[5,3,4,10]",1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
15/07/23_Enghien_C4,15/07/23,trot,Enghien,16,C4,2150,7,4,2,1,6,11,16,10,7,11,2,6,4,3.5,1,1,"[7,4,2]","[1,6,11,16]",1,0,0,1,1,1,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16/07/23_Chantilly_C4,16/07/23,galop,Chantilly,16,C4,1200,2,3,11,12,8,6,13,4,2,3,7,16,10,4.0,1,1,"[2,3,11]","[12,8,6,13]",1,1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
17/07/23_Vire_C8,17/07/23,trot,Vire,16,C8,2825,14,4,11,3,12,2,9,10,4,14,12,3,2,3.3,1,1,"[14,4,11]","[3,12,2,9]",1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18/07/23_Vichy_C1,18/07/23,galop,Vichy,16,C1,1400,4,2,1,14,11,6,12,15,2,10,14,4,6,8.5,1,0,"[4,2,1]","[14,11,6,12]",1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
19/07/23_Vichy_C3,19/07/23,galop,Vichy,16,C3,2400,2,16,8,6,4,7,5,1,8,6,2,16,15,7.9,1,1,"[2,16,8]","[6,4,7,5]",1,0,0,1,0,0,1,1,1,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0
20/07/23_Vichy_C8,20/07/23,galop,Vichy,16,C8,2800,6,5,16,11,4,7,2,1,5,10,2,3,6,6.4,1,0,"[6,5,16]","[11,4,7,2]",1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
21/07/23_Cabourg_C3,21/07/23,trot,Cabourg,16,C3,2750,1,16,2,4,8,6,13,9,16,1,8,4,6,3.2,1,1,"[1,16,2]","[4,8,6,13]",1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
22/07/23_Enghien_C4,22/07/23,trot,Enghien,13,C4,2150,5,7,2,1,11,10,3,8,8,2,12,5,1,20.1,1,1,"[5,7,2]","[1,11,10,3]",0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
23/07/23_LaTeste_C3,23/07/23,galop,LaTeste,16,C3,2000,11,8,7,5,3,1,4,6,16,4,6,7,14,10.8,0,1,"[11,8,7]","[5,3,1,4]",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
24/07/23_Compiegne_C8,24/07/23,galop,Compiegne,16,C8,1600,6,2,4,10,11,3,5,1,10,12,4,6,13,10.8,1,0,"[6,2,4]","[10,11,3,5]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/07/23_Dieppe_C8,25/07/23,galop,Dieppe,16,C8,1800,6,15,12,7,8,13,2,9,6,14,15,9,16,3.5,1,0,"[6,15,12]","[7,8,13,2]",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26/07/23_Enghien_C4,26/07/23,trot,Enghien,13,C4,2875,9,13,6,4,11,10,2,12,11,6,13,10,5,5.9,1,1,"[9,13,6]","[4,11,10,2]",0,1,1,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0
27/07/23_Clairefontaine_C4,27/07/23,galop,Clairefontaine,16,C4,3600,4,13,9,6,8,1,2,5,13,14,9,6,8,13.2,1,0,"[4,13,9]","[6,8,1,2]",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
28/07/23_Cabourg_C4,28/07/23,trot,Cabourg,14,C4,2750,8,6,5,7,3,10,1,13,8,9,10,13,2,2.6,1,0,"[8,6,5]","[7,3,10,1]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
29/07/23_Enghien_C4,29/07/23,trot,Enghien,16,C4,2150,16,13,2,8,7,4,5,3,4,16,1,12,7,19.4,1,1,"[16,13,2]","[8,7,4,5]",0,1,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0
30/07/23_Deauville_C3,30/07/23,galop,Deauville,16,C3,1900,9,16,8,14,4,13,5,6,3,14,12,4,7,30.6,0,1,"[9,16,8]","[14,4,13,5]",0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
31/07/23_Dieppe_C4,31/07/23,galop,Dieppe,16,C4,1800,4,5,2,10,7,14,16,9,11,7,16,12,4,19.2,0,1,"[4,5,2]","[10,7,14,16]",0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
01/08/23_Clairefontaine_C8,01/08/23,galop,Clairefontaine,16,C8,1400,2,10,6,3,11,1,12,8,6,7,4,11,16,5.4,1,0,"[2,10,6]","[3,11,1,12]",1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
02/08/23_Enghien_C4,02/08/23,trot,Enghien,16,C4,2150,6,3,1,13,10,4,2,15,1,3,6,12,11,7.8,1,1,"[6,3,1]","[13,10,4,2]",1,1,0,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
03/08/23_Deauville_C4,03/08/23,galop,Deauville,16,C4,2150,7,2,14,12,3,16,11,5,7,5,8,3,11,6.1,1,1,"[7,2,14]","[12,3,16,11]",1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
04/08/23_Cabourg_C3,04/08/23,trot,Cabourg,13,C3,2750,9,11,6,7,10,13,8,12,6,13,7,9,2,9.7,1,1,"[9,11,6]","[7,10,13,8]",1,0,0,1,0,1,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0
05/08/23_Deauville_C3,05/08/23,galop,Deauville,16,C3,1300,7,11,6,9,10,12,8,3,6,2,5,11,12,7.8,1,0,"[7,11,6]","[9,10,12,8]",1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
06/08/23_Deauville_C3,06/08/23,galop,Deauville,17,C3,1600,8,12,7,10,11,13,9,4,10,11,9,14,7,10.6,1,1,"[8,12,7]","[10,11,13,9]",0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
07/08/23_Clairefontaine_C8,07/08/23,galop,Clairefontaine,14,C8,3600,8,1,2,9,6,4,11,5,1,7,2,4,9,5.8,1,0,"[8,1,2]","[9,6,4,11]",1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
08/08/23_Deauville_C8,08/08/23,galop,Deauville,15,C8,1600,4,3,9,8,12,1,6,2,13,12,4,7,8,17.9,0,1,"[4,3,9]","[8,12,1,6]",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
09/08/23_SaintMalo_C4,09/08/23,trot,SaintMalo,13,C4,2950,11,10,12,5,9,3,8,4,10,11,8,5,9,6.0,1,1,"[11,10,12]","[5,9,3,8]",1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10/08/23_Enghien_C4,10/08/23,trot,Enghien,15,C4,2875,10,4,15,12,9,11,14,2,2,12,15,1,4,17.9,1,1,"[10,4,15]","[12,9,11,14]",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11/08/23_Cabourg_C3,11/08/23,trot,Cabourg,14,C3,2725,5,2,6,13,4,11,9,10,2,14,11,12,9,4.5,1,0,"[5,2,6]","[13,4,11,9]",1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12/08/23_Deauville_C3,12/08/23,galop,Deauville,16,C3,2000,7,6,5,4,14,12,16,10,4,16,15,14,13,8.0,1,1,"[7,6,5]","[4,14,12,16]",0,0,1,1,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13/08/23_Deauville_C3,13/08/23,galop,Deauville,16,C3,1900,12,3,8,1,4,2,6,7,3,4,16,9,1,7.5,1,1,"[12,3,8]","[1,4,2,6]",1,0,0,1,1,0,1,1,1,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0
14/08/23_Clairefontaine_C8,14/08/23,galop,Clairefontaine,16,C8,2400,2,8,10,6,7,3,5,12,9,3,7,5,12,16.0,0,1,"[2,8,10]","[6,7,3,5]",0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
15/08/23_Deauville_C3,15/08/23,galop,Deauville,16,C3,1200,1,10,8,11,3,16,13,14,9,4,12,13,15,27.9,0,0,"[1,10,8]","[11,3,16,13]",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
16/08/23_Enghien_C4,16/08/23,trot,Enghien,15,C4,2150,15,5,4,10,11,2,6,1,1,2,10,5,4,10.7,1,1,"[15,5,4]","[10,11,2,6]",0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
17/08/23_Deauville_C4,17/08/23,galop,Deauville,16,C4,1500,1,10,8,11,3,16,13,14,15,10,9,7,16,9.2,0,1,"[1,10,8]","[11,3,16,13]",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18/08/23_Pornichet_C5,18/08/23,trot,Pornichet,14,C5,2725,4,13,3,10,7,1,14,11,12,13,9,5,7,18.6,0,1,"[4,13,3]","[10,7,1,14]",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19/08/23_Deauville_C3,19/08/23,galop,Deauville,16,C3,1900,7,6,5,3,8,1,4,13,6,1,16,3,4,8.1,1,1,"[7,6,5]","[3,8,1,4]",1,0,0,1,0,1,1,1,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0
20/08/23_Deauville_C3,20/08/23,galop,Deauville,16,C3,1900,5,3,2,7,12,13,8,4,5,2,3,10,6,2.8,1,1,"[5,3,2]","[7,12,13,8]",1,1,0,0,1,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
21/08/23_Vichy_C1,21/08/23,galop,Vichy,17,C1,2000,2,1,11,6,17,3,8,5,5,2,1,7,8,12.9,1,1,"[2,1,11]","[6,17,3,8]",0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
22/08/23_Deauville_C8,22/08/23,galop,Deauville,16,C8,3200,1,9,6,12,3,16,2,7,15,16,3,6,10,20.8,0,1,"[1,9,6]","[12,3,16,2]",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23/08/23_Vincennes_C4,23/08/23,trot,Vincennes,15,C4,2700,9,14,8,15,4,2,10,5,9,4,14,5,13,1.9,1,1,"[9,14,8]","[15,4,2,10]",1,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24/08/23_Deauville_C4,24/08/23,galop,Deauville,14,C4,1400,1,9,8,4,6,14,3,2,1,2,9,11,14,3.8,1,1,"[1,9,8]","[4,6,14,3]",1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
25/08/23_Cabourg_C4,25/08/23,trot,Cabourg,14,C4,2725,6,1,5,9,2,8,3,11,6,1,7,9,4,1.7,1,1,"[6,1,5]","[9,2,8,3]",1,1,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
26/08/23_Clairefontaine_C4,26/08/23,galop,Clairefontaine,16,C4,2200,4,7,5,8,3,9,10,14,4,11,5,2,12,5.0,1,0,"[4,7,5]","[8,3,9,10]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27/08/23_Deauville_C3,27/08/23,galop,Deauville,16,C3,1500,12,6,3,8,7,11,13,10,2,12,7,1,15,45.3,0,1,"[12,6,3]","[8,7,11,13]",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
28/08/23_Vincennes_C8,28/08/23,trot,Vincennes,14,C8,2100,1,4,14,6,8,5,9,10,1,10,14,12,6,4.6,1,1,"[1,4,14]","[6,8,5,9]",1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29/08/23_Dieppe_C8,29/08/23,galop,Dieppe,16,C8,1100,8,10,3,1,6,9,4,2,10,8,1,7,6,8.6,1,1,"[8,10,3]","[1,6,9,4]",1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
30/08/23_Compiegne_C8,30/08/23,galop,Compiegne,16,C8,2000,5,9,1,7,4,8,2,12,11,1,5,16,12,30.2,0,1,"[5,9,1]","[7,4,8,2]",0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
31/08/23_Longchamps_C8,31/08/23,galop,Longchamps,16,C8,1600,12,1,2,7,13,9,5,3,9,2,7,12,14,12.8,1,1,"[12,1,2]","[7,13,9,5]",0,1,1,0,1,0,0,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0
01/09/23_Vincennes_C4,01/09/23,trot,Vincennes,16,C4,2700,14,16,4,9,15,13,6,3,9,12,16,4,11,9.0,1,0,"[14,16,4]","[9,15,13,6]",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
02/09/23_Vincennes_C4,02/09/23,trot,Vincennes,13,C4,2850,4,13,5,8,12,6,2,3,13,12,4,7,2,4.4,1,1,"[4,13,5]","[8,12,6,2]",1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
03/09/23_Longchamps_C4,03/09/23,galop,Longchamps,16,C4,2400,14,2,3,10,7,11,6,5,5,6,3,10,7,8.6,1,1,"[14,2,3]","[10,7,11,6]",0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
04/09/23_Craon_C1,04/09/23,trot,Craon,16,C1,2775,7,3,2,8,4,16,11,14,2,4,1,8,7,9.3,1,1,"[7,3,2]","[8,4,16,11]",1,0,0,1,0,0,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0
05/09/23_Auteuil_C4,05/09/23,galop,Auteuil,16,C4,3600,5,7,6,4,1,9,14,8,1,10,12,14,6,6.6,1,0,"[5,7,6]","[4,1,9,14]",0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
06/09/23_LaCapelle_C1,06/09/23,trot,LaCapelle,14,C1,2700,13,5,12,1,2,3,8,10,13,2,4,11,8,1.8,1,1,"[13,5,12]","[1,2,3,8]",1,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0
07/09/23_Longchamps_C5,07/09/23,galop,Longchamps,16,C5,1400,3,6,4,8,14,10,2,11,13,9,8,14,2,16.7,0,0,"[3,6,4]","[8,14,10,2]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
