id_course,date,discipline,hippodrome,partants,numcourse,distance,course_id,prono1,prono2,prono3,prono4,prono5,prono6,prono7,prono8,a1,a2,a3,a4,a5,rapport,top3_1,top3_2,top4_1,top4_2,a1_imp,a2_imp,a1_inf9,a2_inf9,cplg_top3,cplg_top4,top3_1_top4,top3_2_top4,top3_3_top4,siprono1<9-a1<9,siprono2<9-a1<9,siprono3<9-a1<9,is_a1_ecart,is_a2_ecart,top3_1_ecart,top3_2_ecart,top4_1_ecart,top4_2_ecart,a1_imp_ecart,a2_imp_ecart,a1_inf9_ecart,a2_inf9_ecart,cplg_top3_ecart,cplg_top4_ecart,top3_1_top4_ecart,top3_2_top4_ecart,top3_3_top4_ecart,prono_rank_a1,prono_rank_a2,r_b1,r_b2,siprono1<9-A1<9,siprono2<9-A1<9,siprono3<9-A1<9,distance_group,is_A1,cheval_num
19/09/23_Vincennes_C4,19/09/23,trot,Vincennes,16.0,C4,2100,380.0,9,1,13,11,4,8,12,5,5,1,4,3,7,21.8,0,1,0,0,1,1,1,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,8,2,1.0,1.0,0,1,0,courte,0,4
19/09/23_Vincennes_C4,19/09/23,trot,Vincennes,16.0,C4,2100,380.0,9,1,13,11,4,8,12,5,5,1,4,3,7,21.8,0,1,0,0,1,1,1,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,8,2,1.0,1.0,0,1,0,courte,0,8
19/09/23_Vincennes_C4,19/09/23,trot,Vincennes,16.0,C4,2100,380.0,9,1,13,11,4,8,12,5,5,1,4,3,7,21.8,0,1,0,0,1,1,1,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,8,2,1.0,1.0,0,1,0,courte,0,12
19/09/23_Vincennes_C4,19/09/23,trot,Vincennes,16.0,C4,2100,380.0,9,1,13,11,4,8,12,5,5,1,4,3,7,21.8,0,1,0,0,1,1,1,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,8,2,1.0,1.0,0,1,0,courte,1,5
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,1,2
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,14
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,3
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,8
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,9
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,12
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,4
20/09/23_Fleurs_C1,20/09/23,trot,Fleurs,14.0,C1,2850,381.0,2,14,3,8,9,12,4,10,2,4,5,6,8,2.0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,5,4,4,5,5,4,4,5,4,4,5,5,4,1,7,1.0,1.0,1,0,1,longue,0,10
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,3
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,13
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,1,9
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,4
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,2
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,7
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,6
21/09/23_Vincennes_C1,21/09/23,trot,Vincennes,16.0,C1,2700,382.0,3,13,9,4,2,7,6,10,9,2,3,14,11,5.8,1,0,0,1,1,0,0,1,1,1,0,0,1,,,,,,6,1,1,6,6,1,1,6,1,1,6,6,1,3,5,1.0,1.0,0,0,0,courte,0,10
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,16
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,12
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,9
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,1,10
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,4
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,7
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,14
22/09/23_Vincennes_C3,22/09/23,trot,Vincennes,16.0,C3,2700,383.0,16,12,9,10,4,7,14,11,10,16,11,7,15,9.3,0,1,1,0,0,0,0,0,1,1,1,0,0,,,,,,7,2,2,7,7,2,2,7,2,2,7,7,2,4,1,1.0,1.0,0,0,0,courte,0,11
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,1,7
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,3
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,6
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,8
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,9
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,1
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,13
23/09/23_Auteuil_C3,23/09/23,galop,Auteuil,14.0,C3,4400,384.0,7,3,6,8,9,1,13,2,7,1,13,2,8,4.1,1,0,0,1,1,1,1,1,1,1,1,0,0,,,,,,8,3,3,8,8,3,3,8,3,3,8,8,3,1,6,1.0,1.0,1,1,1,longue,0,2
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,8
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,6
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,1,16
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,2
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,13
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,15
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,7
24/09/23_Vincennes_C4,24/09/23,trot,Vincennes,16.0,C4,2850,385.0,8,6,16,2,13,15,7,9,16,7,8,6,13,7.3,1,0,0,1,0,1,0,1,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1.0,1.0,0,0,0,longue,0,9
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,1,5
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,13
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,1
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,4
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,10
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,7
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,12
25/09/23_LaCapelle_C4,25/09/23,trot,LaCapelle,15.0,C4,2750,386.0,5,13,1,4,10,7,12,3,5,1,4,3,10,6.8,1,1,0,0,1,1,1,1,2,0,1,0,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1.0,1.0,1,0,1,courte,0,3
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,11
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,12
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,1,13
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,6
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,1
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,8
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,2
26/09/23_Compiegne_C1,26/09/23,galop,Compiegne,15.0,C1,3800,387.0,11,12,13,6,1,8,2,7,13,11,1,4,14,7.4,1,1,0,0,1,1,0,0,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,1.0,0,0,0,longue,0,7
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,16
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,1,13
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,14
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,1
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,7
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,5
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,6
27/09/23_MontSaintMichel_C1,27/09/23,trot,MontSaintMichel,16.0,C1,2675,388.0,16,13,14,1,7,5,6,4,13,4,8,7,2,4.1,1,0,0,0,1,0,0,1,1,0,0,1,0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1.0,1.0,0,0,0,courte,0,4
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,2
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,1,12
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,4
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,8
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,9
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,13
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,3
28/09/23_Chantilly_C1,28/09/23,galop,Chantilly,16.0,C1,1800,389.0,2,12,4,8,9,13,3,6,12,2,3,15,6,6.2,1,1,0,0,0,0,0,1,2,0,1,1,0,,,,,,5,5,4,4,4,4,4,4,5,5,5,5,5,2,1,1.0,1.0,0,0,0,courte,0,6
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,9
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,11
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,13
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,1,12
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,2
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,6
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,5
29/09/23_Vincennes_C3,29/09/23,trot,Vincennes,13.0,C3,2850,390.0,9,11,13,12,2,6,5,8,12,7,8,4,1,13.0,0,0,1,0,0,1,0,1,0,1,0,0,0,,,,,,6,6,1,1,1,1,1,1,6,6,6,6,6,4,9,1.0,0.0,0,0,0,longue,0,8
30/09/23_Longchamps_C4,30/09/23,galop,Longchamps,16.0,C4,2500,391.0,9,10,3,15,4,7,12,14,8,16,9,13,6,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,7,7,2,2,2,2,2,2,7,7,7,7,7,9,9,0.0,0.0,0,0,1,courte,0,9
30/09/23_Longchamps_C4,30/09/23,galop,Longchamps,16.0,C4,2500,391.0,9,10,3,15,4,7,12,14,8,16,9,13,6,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,7,7,2,2,2,2,2,2,7,7,7,7,7,9,9,0.0,0.0,0,0,1,courte,0,10
